3.0083075125444863,3.7640623797278976
3.0368844295336159,3.7383159715400334
3.0181417102572752,3.7145610339006851
3.0279001609080263,3.6898438610224304
3.0204830837546193,3.6659666518400917
3.0234100774254862,3.6418388305267064
3.0201001294975871,3.6181293864219781
3.0205448740979448,3.5944369203055402
3.0187234269181658,3.5710111879297335
3.0182647606537234,3.5477057632831341
3.0169819450050461,3.5246152418293026
3.0161935688208734,3.5016875298492516
3.0151051127656130,3.4789597548875859
3.0141959553574891,3.4564147017599649
3.0131774465290508,3.4340681737264656
3.0122240349374971,3.4119158174369359
3.0112309233884336,3.3899654804024806
3.0102617281998900,3.3682175088279562
3.0092784991741715,3.3466767332746929
3.0083045577817109,3.3253451652643875
3.0073262712301765,3.3042264360681735
3.0063523082674140,3.2833230871160337
3.0053778887625695,3.2626382124655477
3.0044063537226564,3.2421744511770512
3.0034361490455797,3.2219345937376085
3.0024686798906437,3.2019212055153892
3.0015035697015660,3.1821368488318136
3.0005415212157986,3.1625839407665528
2.9995825886983805,3.1432648326995327
2.9986272203220876,3.1241817551130127
2.9976756281975545,3.1053368445951697
2.9967281677962991,3.0867321209925969
2.9957851084631750,3.0683694950098550
2.9948467706837589,3.0502507576904776
2.9939134428874912,3.0323775812252141
2.9929854307365460,3.0147515129263307
2.9920630263013033,2.9973739738950473
2.9911465262019847,2.9802462551126636
2.9902362196004817,2.9633695154332758
2.9893323947811647,2.9467447788786814
2.9884353340959651,2.9303729327009651
2.9875453165030841,2.9142547253491644
2.9866626150099269,2.8983907650387071
2.9857874975565446,2.8827815184073033
2.9849202255501401,2.8674273094574207
2.9840610540178343,2.8523283188652813
2.9832102309245450,2.8374845836075306
2.9823679966785677,2.8228959967770888
2.9815345837919951,2.8085623079253943
2.9807102164878470,2.7944831234535008
2.9798951102053541,2.7806579073232096
2.9790894714380136,2.7670859824882226
2.9782934971317006,2.7537665320472939
2.9775073746772658,2.7406986009107479
2.9767312813477278,2.7278810980647430
2.9759653842520866,2.7153127986626355
2.9752098400813045,2.7029923465977364
2.9744647947299434,2.6909182573975894
2.9737303833932711,2.6790889211540709
2.9730067303135388,2.6675026058878109
2.9722939485979043,2.6561574611592298
2.9715921404253778,2.6450515216443446
2.9709013965577311,2.6341827111647320
2.9702217969333939,2.6235488467616017
2.9695534100329977,2.6131476429697109
2.9688962934193879,2.6029767162452315
2.9682504937829215,2.5930335894664451
2.9676160465921173,2.5833156966351680
2.9669929769993009,2.5738203876444929
2.9663812991809846,2.5645449330068595
2.9657810171262740,2.5554865288728541
2.9651921247321988,2.5466423019102704
2.9646146056077218,2.5380093141802096
2.9640484341146833,2.5295845681937754
2.9634935748263098,2.5213650118618935
2.9629499833159145,2.5133475434661494
2.9624176063721341,2.5055290165366655
2.9618963822624216,2.4979062445866838
2.9613862409399903,2.4904760061964990
2.9608871046963312,2.4832350494001729
2.9603988881828238,2.4761800965752525
2.9599214991298650,2.4693078488102387
2.9594548381239361,2.4626149904203825
2.9589987997797031,2.4560981932852526
2.9585532723400392,2.4497541209547835
2.9581181386074289,2.4435794326816072
2.9576932758453798,2.4375707874767700
2.9572785565896251,2.4317248477844249
2.9568738487381263,2.4260382830934599
2.9564790159720702,2.4205077734706721
2.9560939181555481,2.4151300128174231
2.9557184115543449,2.4099017121049759
2.9553523494259841,2.4048196022948258
2.9549955820090714,2.3998804372300171
2.9546479573780178,2.3950809963135948
2.9543093209320399,2.3904180870203713
2.9539795167105543,2.3858885472911604
2.9536583868617483,2.3814892476738798
2.9533457723054597,2.3772170934616921
2.9530415130771956,2.3730690264634404
2.9527454482970477,2.3690420269126409
2.9472255479851532,2.3900968707233794
2.9530505892052612,2.4096540363700614
2.9518649591001029,2.4291380697230647
2.9548535931474360,2.4477397177418743
2.9552129850319120,2.4659916406115641
2.9570892961717159,2.4836148687756876
2.9579647259252222,2.5008164577068905
2.9593753606786342,2.5175079683618256
2.9603912157245866,2.5337765823144016
2.9615815545309188,2.5496014461778005
2.9626038930537022,2.5650247896593763
2.9636696458512946,2.5800489766946417
2.9646533966105051,2.5946987008088507
2.9656341533849799,2.6089836380658982
2.9665665518573334,2.6229210800867624
