9.0655363526534808E-004,-3.3109713974834552E-002
9.0537028903664668E-004,-3.3043462188731977E-002
9.0418929352022214E-004,-3.2977342967517753E-002
9.0301066684971769E-004,-3.2911356014577280E-002
9.0183439718275393E-004,-3.2845501069563250E-002
9.0066047045650574E-004,-3.2779777881010143E-002
8.9948894440257182E-004,-3.2714186193936741E-002
8.9831972187643500E-004,-3.2648725708397767E-002
8.9715283914538167E-004,-3.2583396231029384E-002
8.9598829250866834E-004,-3.2518197407670431E-002
8.9482607697029129E-004,-3.2453129015351113E-002
8.9366619660106832E-004,-3.2388190831101643E-002
8.9250861069282094E-004,-3.2323382579586689E-002
8.9135334089489857E-004,-3.2258703953274480E-002
8.9020040700627900E-004,-3.2194154726789721E-002
8.8904977886590259E-004,-3.2129734655513276E-002
8.8790144296605573E-004,-3.2065443474656952E-002
8.8675540171222146E-004,-3.2001280873913393E-002
8.8561163789594268E-004,-3.1937246664544686E-002
8.8447017390671742E-004,-3.1873340588423969E-002
8.8333099031564241E-004,-3.1809562338389538E-002
8.8219411802392580E-004,-3.1745911681849655E-002
8.8105949023314738E-004,-3.1682388380476441E-002
8.7992712396672726E-004,-3.1618992155973989E-002
8.7879705068098530E-004,-3.1555722786482714E-002
8.7766922855751978E-004,-3.1492579967986552E-002
8.7654364760432328E-004,-3.1429563494909191E-002
8.7542030264035485E-004,-3.1366673075817079E-002
8.7429923770446216E-004,-3.1303908507539398E-002
8.7318043910389440E-004,-3.1241269461635166E-002
8.7206381080435743E-004,-3.1178755774346482E-002
8.7094945790696700E-004,-3.1116367145172970E-002
8.6983734580977105E-004,-3.1054103346703939E-002
8.6872744453674738E-004,-3.0991964098978152E-002
8.6761972374179927E-004,-3.0929949150530080E-002
8.6651427168765911E-004,-3.0868058267657771E-002
8.6541099085973578E-004,-3.0806291255517083E-002
8.6430995175719287E-004,-3.0744647776785240E-002
8.6321112588430549E-004,-3.0683127643834553E-002
8.6211446846207716E-004,-3.0621730593912225E-002
8.6102000373037787E-004,-3.0560456376477925E-002
